-100,951745153675973e-20,951745153675973e-21,951745153675973e-21
-75,3213910375752418e-20,3213910375752418e-21,3213910375752418e-21
-50,.00014274943740771333,14274943740771335e-21,14274943740771335e-21
-25,.0008139091781395787,8139091781395788e-20,8139091781395788e-20
0,.005523832686955745,.0005523832686955745,.0005523832686955745
25,.039219074280590245,.0039219074280590245,.0039219074280590245
50,.2237319579682979,.02237319579682979,.02237319579682979
75,.6368105642909082,.06368105642909082,.06368105642909082
100,.8941988359146118,.08941988359146119,.08941988359146119
125,.9687742000923859,.0968774200092386,.0968774200092386
150,.9887223727180837,.09887223727180838,.09887223727180838
175.00000000000003,.9950210126160796,.09950210126160797,.09950210126160797
200,.9974397427664121,.09974397427664122,.09974397427664122
