1.02474090512196,2.589580563782277
1.0420663734164095,3.3829941272688067
.7421196102350989,3.0885001331378836
1.0969693694732912,2.750929872978593
1.057340909763312,3.559982568250513
1.0047800690743045,2.525629523162635
1.0741441862388965,2.564055898210518
.9785692665756588,2.5367223807733374
.9824857457016861,3.2723029715285925
1.0092164430756414,3.0584918669661048
1.02687193572069,2.2734897137522214
1.227792750784508,2.8968106193664833
1.1649887693802852,3.0849294881724183
.9655765244957364,2.4332514111846337
1.0834343025674664,3.0858694101424136
1.0066052523166444,3.54495210320776
.891336932586187,2.4666671109066103
.899793715888034,2.783673215149483
.9584755541198564,2.7276784900908235
.9062080732358011,2.207447508457481
.9016669923108883,2.256885328124133
.9782343585803127,2.680616985243755
.9946622303223941,3.6103606855657544
.764612638492102,3.1320430083387762
1.0287621780579472,2.4538091194070084
1.085597638884032,3.7273433882514166
1.1397756906278147,2.522408412721543
1.0313939791886184,2.602639709701858
1.0212498568728592,3.6368039348546235
1.1566788963354564,3.059293102831065
1.1374492941602004,2.8225466770710783
.9073293520726657,2.8063598680926094
.9955799617677464,3.1942116878623454
.9851877015900884,2.5824329445504284
1.030086988699029,2.359586807808597
.9653052529508774,2.6791607910165447
1.0233165598069838,2.911122739889821
.8577961857064476,2.8890210215273346
.9689157804767431,3.2436833568004064
.9697388711902033,2.741416139664251
.9738735264317584,3.4971548002799415
.8995429406794756,2.6507668803163975
.8944249339632607,2.4924377260669033
.8624518075391662,2.9630048195326846
.9166493465154399,4.270921582448748
1.0082719605213766,2.672629449475898
1.1741717555288758,3.8074520300315706
.9861631817838408,2.3394712054447275
1.007353521208498,2.35654910586623
1.0439419919349047,2.7146848501006793
.9460513649243361,2.2944745443029446
.8882519217584683,3.763928032116292
.9670041600646906,2.8113335276795364
