-.1,.0007904438014273628,7904438014273628e-20,7904438014273628e-20
-.075,.0031001647354542573,.0003100164735454257,.0003100164735454257
-.05,.015686883127271983,.0015686883127271985,.0015686883127271985
-.025,.0916642786493879,.00916642786493879,.00916642786493879
0,.4182144826227773,.04182144826227773,.04182144826227773
.025,.8371732615342331,.08371732615342331,.08371732615342331
.05,.9705331422305694,.09705331422305695,.09705331422305695
.075,.9942093786962866,.09942093786962866,.09942093786962866
.1,.9985486232798637,.09985486232798638,.09985486232798638
.125,.9995255595574061,.09995255595574061,.09995255595574061
.15,.9998045573556086,.09998045573556086,.09998045573556086
.17500000000000002,.9999040976843006,.09999040976843006,.09999040976843006
.2,.9999469508231097,.09999469508231097,.09999469508231097
